Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	04.04.2023	15:16:04,914	0,114564	0,129643	0,010656	1,583669	1,821758	0,158428	0,858471	0,844096	0,009336	1192,738099	1337,218750	119,922356	1,112793	1,305839	0,143028	190,688110	190,654175	0,033135	0,985798	0,985722	0,000106
N/A	04.04.2023	15:16:06,895	0,111965	0,126737	0,010289	1,563722	1,776722	0,147275	0,843233	0,843619	0,009211	1166,466850	1306,309204	111,118729	1,074792	1,267364	0,137327	190,738983	190,662659	0,040582	0,985798	0,985722	0,000106
N/A	04.04.2023	15:16:08,882	0,109540	0,123881	0,009866	1,558904	1,739885	0,141251	0,829454	0,842944	0,009962	1135,898479	1276,253052	103,493790	1,020676	1,227335	0,132963	190,637238	190,662659	0,040582	0,985798	0,985722	0,000106
N/A	04.04.2023	15:16:11,048	0,106642	0,121113	0,009632	1,519362	1,702277	0,134121	0,837778	0,842875	0,009997	1105,816591	1246,990234	97,204071	1,003408	1,190844	0,128930	190,637238	190,662674	0,040582	0,985798	0,985731	0,000107
N/A	04.04.2023	15:16:12,840	0,105160	0,118505	0,009332	1,451015	1,664095	0,135074	0,847693	0,844187	0,009452	1083,732425	1219,596558	92,542015	0,972360	1,155720	0,125977	190,688110	190,666916	0,040340	0,985798	0,985731	0,000107
N/A	04.04.2023	15:16:15,011	0,102097	0,115862	0,009092	1,413844	1,625089	0,134035	0,848919	0,844049	0,009362	1056,623240	1192,868286	89,086906	0,949832	1,121141	0,120194	190,637238	190,662674	0,040582	0,985798	0,985731	0,000107
N/A	04.04.2023	15:16:16,845	0,100766	0,113364	0,008743	1,407779	1,587947	0,126536	0,841177	0,844865	0,008548	1032,250836	1167,147583	86,993820	0,916614	1,088144	0,117174	190,637238	190,662674	0,040582	0,985798	0,985758	0,000073
N/A	04.04.2023	15:16:18,829	0,098234	0,110973	0,008618	1,396690	1,556831	0,123551	0,851515	0,844380	0,007917	1010,699769	1142,380981	85,573753	0,904998	1,057327	0,112141	190,637238	190,662674	0,040582	0,985638	0,985745	0,000079
N/A	04.04.2023	15:16:20,805	0,095793	0,108619	0,008582	1,419833	1,529331	0,112958	0,843746	0,844174	0,007897	985,410843	1118,134766	85,378616	0,858608	1,026663	0,111963	190,688110	190,666916	0,040340	0,985477	0,985731	0,000107
N/A	04.04.2023	15:16:22,913	0,094286	0,106323	0,008408	1,366817	1,502252	0,109371	0,859624	0,844865	0,008882	962,501068	1094,728394	86,416801	0,844328	0,996307	0,107442	190,688110	190,671143	0,039604	0,985798	0,985745	0,000105
N/A	04.04.2023	15:16:24,730	0,092236	0,104026	0,008154	1,319065	1,469091	0,098086	0,852873	0,845916	0,009033	938,324071	1071,465210	87,928673	0,812670	0,966730	0,104823	190,738983	190,679626	0,042471	0,985477	0,985731	0,000127
N/A	04.04.2023	15:16:26,807	0,090606	0,101824	0,007886	1,318276	1,443248	0,093021	0,840772	0,846271	0,008707	914,999114	1048,788452	90,443848	0,794966	0,938837	0,102016	190,688110	190,675369	0,038347	0,985638	0,985718	0,000128
N/A	04.04.2023	15:16:28,692	0,087711	0,099586	0,007751	1,246199	1,415125	0,097608	0,839083	0,844656	0,008009	894,362364	1023,923767	88,259888	0,764333	0,909799	0,097493	190,637238	190,671143	0,039604	0,985798	0,985718	0,000128
N/A	04.04.2023	15:16:30,800	0,086558	0,097469	0,007529	1,226533	1,387026	0,099459	0,832991	0,843802	0,008691	876,070774	999,724121	85,388100	0,763959	0,883896	0,090728	190,637238	190,662674	0,034298	0,985638	0,985704	0,000127
N/A	04.04.2023	15:16:32,844	0,085225	0,095443	0,007252	1,212642	1,358171	0,095198	0,849572	0,845479	0,007535	857,238529	976,502441	82,841667	0,739059	0,860428	0,088528	190,637238	190,662674	0,034298	0,985477	0,985678	0,000139
N/A	04.04.2023	15:16:34,679	0,083748	0,093535	0,007047	1,187688	1,330532	0,092247	0,854398	0,846864	0,007518	840,349594	954,380188	80,584732	0,720637	0,836864	0,084554	190,637238	190,662674	0,034298	0,985638	0,985664	0,000134
N/A	04.04.2023	15:16:36,767	0,081834	0,091591	0,006760	1,179689	1,307921	0,093277	0,849045	0,846976	0,007542	823,656460	932,707214	77,549385	0,695702	0,813809	0,081927	190,637238	190,658432	0,034011	0,985638	0,985651	0,000127
N/A	04.04.2023	15:16:39,025	0,080546	0,089795	0,006575	1,178870	1,288340	0,093682	0,834609	0,845784	0,008300	807,310451	911,931152	74,676514	0,670334	0,790517	0,079433	190,637238	190,658432	0,034011	0,985477	0,985624	0,000127
N/A	04.04.2023	15:16:40,666	0,078437	0,087934	0,006343	1,111820	1,263677	0,098227	0,839724	0,845663	0,008384	794,531675	892,121155	71,311737	0,647708	0,768108	0,078551	190,637238	190,658432	0,034011	0,985477	0,985597	0,000121
N/A	04.04.2023	15:16:42,564	0,077475	0,086205	0,006105	1,099046	1,238873	0,099161	0,838383	0,844568	0,008407	779,598983	872,862732	67,479797	0,638093	0,745866	0,073918	190,637238	190,658432	0,034011	0,985798	0,985611	0,000134
N/A	04.04.2023	15:16:44,605	0,076084	0,084562	0,005940	1,086882	1,211127	0,090091	0,846202	0,844773	0,008415	762,212319	854,262878	64,324287	0,629234	0,726752	0,071738	190,738983	190,662659	0,040582	0,985798	0,985637	0,000137
N/A	04.04.2023	15:16:46,719	0,074995	0,082955	0,005674	1,038480	1,183766	0,088350	0,843049	0,843392	0,006997	751,095519	836,645813	60,840652	0,610125	0,707235	0,068634	190,688110	190,662643	0,040582	0,985798	0,985637	0,000137
N/A	04.04.2023	15:16:48,697	0,074168	0,081449	0,005376	1,067404	1,162794	0,083022	0,839295	0,842260	0,006396	761,457182	821,906921	55,124222	0,587377	0,688460	0,067981	190,637238	190,654175	0,033135	0,985798	0,985664	0,000134
N/A	04.04.2023	15:16:50,494	0,073218	0,080000	0,005015	1,071301	1,142213	0,070668	0,843035	0,842449	0,006382	749,027592	808,075989	50,249535	0,578718	0,670440	0,065809	190,637238	190,649948	0,031622	0,985638	0,985664	0,000134
N/A	04.04.2023	15:16:52,476	0,071594	0,078657	0,004920	1,049603	1,125830	0,067066	0,834829	0,842094	0,006696	735,757894	794,858948	46,184860	0,562225	0,653598	0,065456	190,637238	190,649948	0,031622	0,985638	0,985651	0,000127
N/A	04.04.2023	15:16:54,564	0,070611	0,077328	0,004742	1,005465	1,107408	0,067251	0,841011	0,842763	0,006076	727,066775	782,441895	42,226311	0,541989	0,635100	0,062741	190,637238	190,649948	0,031622	0,985477	0,985638	0,000137
N/A	04.04.2023	15:16:56,625	0,069356	0,076006	0,004548	1,000934	1,089765	0,064862	0,842795	0,842198	0,005688	713,135199	770,433289	39,418594	0,542102	0,618687	0,058705	190,637238	190,649948	0,031622	0,985798	0,985664	0,000134
N/A	04.04.2023	15:16:58,606	0,068437	0,074730	0,004321	1,018268	1,075647	0,059855	0,855975	0,842329	0,006005	701,974476	758,902100	37,288506	0,529932	0,602795	0,054241	190,637238	190,649948	0,031622	0,985798	0,985678	0,000139
N/A	04.04.2023	15:17:00,398	0,067684	0,073551	0,004132	0,949856	1,056494	0,060306	0,825343	0,840354	0,007344	693,944090	748,092712	35,572021	0,517227	0,587922	0,050810	190,688110	190,654175	0,033135	0,985798	0,985691	0,000143
N/A	04.04.2023	15:17:02,384	0,066386	0,072370	0,003972	1,027889	1,043912	0,046659	0,853053	0,841891	0,007939	681,538658	737,611755	35,062984	0,510516	0,574604	0,048119	190,637238	190,654175	0,033135	0,985798	0,985718	0,000128
N/A	04.04.2023	15:17:04,362	0,065430	0,071287	0,003940	0,974337	1,032455	0,045329	0,849935	0,842742	0,008227	670,082038	727,240906	35,101501	0,498714	0,562188	0,046744	190,738983	190,662659	0,040582	0,985638	0,985731	0,000107
N/A	04.04.2023	15:17:06,343	0,064685	0,070221	0,003843	0,956587	1,020584	0,044957	0,850836	0,843780	0,008411	661,807359	717,424866	35,595203	0,491154	0,549943	0,044230	190,688110	190,666916	0,040340	0,985798	0,985731	0,000107
N/A	04.04.2023	15:17:08,330	0,064054	0,069218	0,003742	0,914336	1,006205	0,049216	0,825725	0,842074	0,009832	651,627760	708,209534	37,223499	0,473210	0,536941	0,041661	190,637238	190,658432	0,034011	0,985798	0,985731	0,000107
N/A	04.04.2023	15:17:10,464	0,063255	0,068240	0,003627	0,925711	0,996808	0,053106	0,854370	0,843017	0,010457	643,838080	699,271423	38,832130	0,475583	0,525729	0,038129	190,688110	190,658447	0,034011	0,985638	0,985718	0,000108
N/A	04.04.2023	15:17:12,330	0,062351	0,067255	0,003472	0,940480	0,986230	0,050334	0,841082	0,843166	0,010412	636,261043	688,838379	37,397552	0,463586	0,515413	0,036651	190,637238	190,658432	0,034011	0,985477	0,985691	0,000125
N/A	04.04.2023	15:17:14,687	0,061409	0,066271	0,003298	0,884086	0,970629	0,050583	0,850672	0,843802	0,010634	627,612575	678,720520	36,032497	0,446627	0,504405	0,035735	190,637238	190,658432	0,034011	0,985638	0,985691	0,000125
N/A	04.04.2023	15:17:16,326	0,061375	0,065420	0,003112	0,900383	0,958194	0,047660	0,847451	0,844854	0,010285	620,831367	669,143372	34,744473	0,444130	0,494564	0,034607	190,637238	190,658432	0,034011	0,985477	0,985678	0,000139
N/A	04.04.2023	15:17:18,383	0,060516	0,064578	0,002941	0,865330	0,946516	0,051996	0,850677	0,845659	0,010335	614,916451	659,797424	32,775047	0,436882	0,485805	0,034814	190,637238	190,658432	0,034011	0,985477	0,985678	0,000139
N/A	04.04.2023	15:17:20,218	0,059520	0,063759	0,002858	0,893711	0,937581	0,050998	0,835614	0,845061	0,010716	609,134139	651,130737	31,096237	0,414248	0,475151	0,035574	190,637238	190,658432	0,034011	0,985798	0,985678	0,000139
N/A	04.04.2023	15:17:22,197	0,059063	0,062978	0,002742	0,870812	0,925293	0,047429	0,838860	0,843635	0,010261	599,701102	642,607971	29,886127	0,405708	0,464799	0,036252	190,637238	190,658432	0,034011	0,985638	0,985664	0,000134
N/A	04.04.2023	15:17:24,688	0,058352	0,062200	0,002606	0,871418	0,918757	0,049111	0,836437	0,844559	0,008868	595,516578	634,405640	27,960751	0,410587	0,455912	0,035289	190,637238	190,654175	0,033135	0,985638	0,985651	0,000127
N/A	04.04.2023	15:17:26,486	0,058066	0,061506	0,002495	0,852699	0,904158	0,038644	0,840574	0,843519	0,008506	590,328601	626,804749	26,333221	0,398915	0,446612	0,034282	190,637238	190,654175	0,033135	0,985798	0,985651	0,000127
N/A	04.04.2023	15:17:28,180	0,058137	0,060899	0,002335	0,832117	0,892306	0,036935	0,841081	0,842782	0,008280	583,848566	619,618652	25,190998	0,398751	0,438282	0,032573	190,637238	190,645691	0,019802	0,985798	0,985664	0,000134
N/A	04.04.2023	15:17:30,162	0,057227	0,060277	0,002226	0,844847	0,882994	0,033147	0,849594	0,842678	0,008177	576,089529	612,475464	24,276903	0,394953	0,430265	0,030124	190,688110	190,645706	0,019802	0,985798	0,985664	0,000134
N/A	04.04.2023	15:17:32,148	0,056924	0,059683	0,002072	0,865172	0,878897	0,031937	0,841893	0,844025	0,006230	571,857766	605,828003	23,490181	0,386772	0,423062	0,029243	190,688110	190,649948	0,023008	0,985798	0,985664	0,000134
N/A	04.04.2023	15:17:34,221	0,056211	0,059096	0,001964	0,861210	0,873522	0,028595	0,849290	0,843602	0,005605	568,746656	599,570374	22,421665	0,370071	0,414269	0,027844	190,688110	190,649948	0,023008	0,985477	0,985651	0,000145
N/A	04.04.2023	15:17:36,254	0,056144	0,058579	0,001842	0,841141	0,865244	0,020752	0,844650	0,843899	0,005553	565,231264	593,651245	21,197283	0,364067	0,405976	0,026614	190,637238	190,649948	0,023008	0,985156	0,985624	0,000199
N/A	04.04.2023	15:17:38,053	0,055256	0,058066	0,001839	0,780277	0,856593	0,031194	0,853339	0,844122	0,005892	556,332721	587,711243	20,798758	0,367567	0,399387	0,025393	190,637238	190,649948	0,023008	0,985638	0,985624	0,000199
N/A	04.04.2023	15:17:40,365	0,055041	0,057538	0,001707	0,798668	0,848117	0,032022	0,850505	0,844376	0,006111	553,262444	582,080505	20,153467	0,350022	0,391545	0,024845	190,637238	190,649948	0,023008	0,985691	0,985642	0,000194
N/A	04.04.2023	15:17:42,201	0,054481	0,057035	0,001637	0,797178	0,842438	0,034629	0,851305	0,844428	0,006172	549,890484	576,661682	19,243454	0,358584	0,385020	0,021971	190,637238	190,649948	0,023008	0,985798	0,985669	0,000192
N/A	04.04.2023	15:17:44,357	0,054487	0,056616	0,001587	0,824532	0,836673	0,030871	0,827445	0,843748	0,007533	546,975686	571,481750	18,035913	0,353983	0,379998	0,021567	190,637238	190,649948	0,023008	0,985798	0,985669	0,000192
N/A	04.04.2023	15:17:46,026	0,054111	0,056203	0,001536	0,759256	0,827376	0,036023	0,848101	0,844518	0,007460	543,182878	566,771912	17,363867	0,341282	0,374629	0,022580	190,637238	190,649948	0,023008	0,985798	0,985682	0,000195
N/A	04.04.2023	15:17:47,955	0,053531	0,055801	0,001553	0,776669	0,819481	0,035876	0,833946	0,844310	0,007735	539,909206	562,137939	16,387945	0,345700	0,369222	0,020893	190,637238	190,649948	0,023008	0,985477	0,985669	0,000204
N/A	04.04.2023	15:17:49,976	0,053172	0,055393	0,001547	0,784868	0,813828	0,035508	0,842179	0,844444	0,007678	537,856997	557,765320	15,134633	0,343644	0,364616	0,019817	190,688110	190,654175	0,025048	0,985638	0,985655	0,000200
N/A	04.04.2023	15:17:51,962	0,052823	0,054951	0,001447	0,770885	0,808725	0,037008	0,844349	0,844716	0,007606	532,210294	553,462158	14,365827	0,340804	0,359787	0,017689	190,637238	190,654175	0,025048	0,985798	0,985655	0,000200
N/A	04.04.2023	15:17:53,947	0,052157	0,054528	0,001462	0,764577	0,802036	0,037140	0,844058	0,844255	0,007449	530,192990	549,637390	13,895916	0,335291	0,354816	0,015101	190,637238	190,649948	0,023008	0,985638	0,985642	0,000194
N/A	04.04.2023	15:17:55,952	0,051955	0,054114	0,001425	0,766054	0,793776	0,032562	0,834743	0,843659	0,007926	528,033176	545,985413	13,269965	0,319679	0,349224	0,014606	190,637238	190,645706	0,019802	0,985156	0,985589	0,000232
N/A	04.04.2023	15:17:58,052	0,051581	0,053728	0,001433	0,792834	0,788078	0,024730	0,845253	0,843323	0,007749	525,161364	542,353271	12,410666	0,320102	0,345060	0,015232	190,637238	190,641464	0,014686	0,985798	0,985615	0,000237
N/A	04.04.2023	15:18:00,033	0,051520	0,053343	0,001343	0,771206	0,782250	0,018558	0,833433	0,842388	0,008235	524,540670	538,962341	11,078982	0,316778	0,341120	0,015967	190,688110	190,645706	0,019802	0,985638	0,985655	0,000187
N/A	04.04.2023	15:18:01,832	0,050773	0,052969	0,001385	0,803100	0,784152	0,019484	0,854347	0,842472	0,008362	520,260855	535,956421	10,828294	0,315592	0,336789	0,015171	190,637238	190,645706	0,019802	0,985638	0,985655	0,000187
N/A	04.04.2023	15:18:04,004	0,050739	0,052611	0,001357	0,787876	0,783253	0,018996	0,847514	0,842223	0,008142	516,714736	532,910767	10,656642	0,312792	0,333686	0,016003	190,637238	190,645706	0,019802	0,985638	0,985651	0,000187
N/A	04.04.2023	15:18:05,790	0,050732	0,052298	0,001318	0,771210	0,781089	0,018743	0,851993	0,842280	0,008214	515,644319	530,056946	10,274813	0,311620	0,329772	0,015076	190,637238	190,645706	0,019802	0,985798	0,985651	0,000187
N/A	04.04.2023	15:18:07,777	0,049968	0,051922	0,001281	0,789453	0,778166	0,013295	0,850052	0,844164	0,007006	511,608694	527,109680	10,050537	0,301940	0,325435	0,014963	190,637238	190,645706	0,019802	0,985798	0,985651	0,000187
N/A	04.04.2023	15:18:10,127	0,050246	0,051600	0,001160	0,739939	0,776556	0,016561	0,849780	0,844304	0,007108	511,005050	524,428223	9,657189	0,321207	0,323762	0,014129	190,637238	190,645706	0,019802	0,985477	0,985624	0,000187
N/A	04.04.2023	15:18:11,781	0,050193	0,051322	0,001050	0,726928	0,772411	0,021896	0,845301	0,845250	0,006315	508,276349	521,792175	9,360019	0,295499	0,319579	0,014471	190,637238	190,645706	0,019802	0,985477	0,985624	0,000187
N/A	04.04.2023	15:18:14,064	0,049831	0,051043	0,000954	0,758941	0,770250	0,021834	0,841581	0,845200	0,006344	503,333256	518,915222	9,278691	0,309671	0,316748	0,012528	190,637238	190,641464	0,014686	0,985638	0,985624	0,000187
N/A	04.04.2023	15:18:15,758	0,049508	0,050767	0,000867	0,728755	0,766739	0,024895	0,841030	0,844924	0,006455	500,833957	516,300476	9,606651	0,299623	0,313316	0,010870	190,637238	190,641464	0,014686	0,985798	0,985624	0,000187
N/A	04.04.2023	15:18:17,684	0,049699	0,050562	0,000797	0,712937	0,762436	0,029365	0,836480	0,844292	0,006903	500,489228	513,825134	9,528098	0,284823	0,309110	0,011347	190,637238	190,641464	0,014686	0,985477	0,985611	0,000192
N/A	04.04.2023	15:18:19,667	0,048967	0,050313	0,000788	0,753859	0,761420	0,029439	0,824733	0,843458	0,008566	496,928726	511,233063	9,542380	0,291115	0,306730	0,011911	190,637238	190,641464	0,014686	0,985798	0,985664	0,000134
N/A	04.04.2023	15:18:21,643	0,049049	0,050102	0,000757	0,733124	0,756444	0,028683	0,840447	0,843058	0,008587	497,769810	508,950470	9,176877	0,291025	0,304307	0,011901	190,637238	190,641464	0,014686	0,985316	0,985624	0,000160
N/A	04.04.2023	15:18:23,624	0,048961	0,049889	0,000677	0,738223	0,753695	0,028720	0,851572	0,844569	0,008331	493,352332	506,351471	8,767474	0,286649	0,301796	0,012205	190,637238	190,637222	0,000016	0,985798	0,985637	0,000168
N/A	04.04.2023	15:18:25,795	0,048694	0,049716	0,000696	0,684101	0,743779	0,030594	0,838627	0,843259	0,007878	492,806031	504,063599	8,381510	0,280877	0,298903	0,012740	190,637238	190,637222	0,000016	0,985798	0,985651	0,000174
N/A	04.04.2023	15:18:27,630	0,048587	0,049536	0,000685	0,711239	0,737392	0,028478	0,852837	0,843703	0,008279	491,580001	501,969025	8,067258	0,278631	0,296057	0,013164	190,637238	190,637222	0,000016	0,985798	0,985664	0,000179
N/A	04.04.2023	15:18:29,612	0,048652	0,049363	0,000615	0,706723	0,732019	0,027587	0,832125	0,842047	0,008455	489,584481	499,797363	7,541728	0,275971	0,293086	0,013354	190,637238	190,637222	0,000016	0,985798	0,985664	0,000179
N/A	04.04.2023	15:18:31,588	0,047959	0,049196	0,000702	0,695903	0,724223	0,022659	0,848315	0,841902	0,008319	488,219231	497,848175	7,227526	0,280165	0,291271	0,013520	190,637238	190,637222	0,000016	0,985798	0,985664	0,000179
N/A	04.04.2023	15:18:33,531	0,048564	0,049055	0,000639	0,707230	0,721497	0,022564	0,840689	0,841145	0,007942	489,205985	496,031616	6,300028	0,274999	0,287421	0,010450	190,637238	190,637222	0,000016	0,985477	0,985664	0,000179
N/A	04.04.2023	15:18:35,826	0,047844	0,048860	0,000618	0,746575	0,723134	0,023679	0,850765	0,841600	0,008348	487,078391	494,265137	5,472033	0,270830	0,285365	0,011122	190,637238	190,637222	0,000016	0,985798	0,985691	0,000172
N/A	04.04.2023	15:18:37,501	0,047767	0,048688	0,000610	0,724189	0,720238	0,020859	0,846902	0,842044	0,008487	484,566798	492,701294	5,324493	0,278837	0,282795	0,008164	190,637238	190,637222	0,000016	0,985798	0,985704	0,000174
N/A	04.04.2023	15:18:39,478	0,047783	0,048544	0,000602	0,708240	0,718529	0,020938	0,837864	0,841780	0,008570	482,698004	491,189941	5,379820	0,255876	0,279150	0,009607	190,637238	190,637222	0,000016	0,985638	0,985691	0,000172
N/A	04.04.2023	15:18:41,648	0,047488	0,048360	0,000553	0,719686	0,719091	0,020864	0,847200	0,842673	0,008526	481,797267	489,632294	5,143362	0,273491	0,278205	0,009555	190,637238	190,637222	0,000016	0,985798	0,985718	0,000161
N/A	04.04.2023	15:18:43,446	0,047731	0,048256	0,000545	0,722144	0,716448	0,017851	0,859249	0,845549	0,007707	481,242449	488,325104	5,113630	0,266255	0,276134	0,009190	190,637238	190,637222	0,000016	0,985798	0,985718	0,000161
N/A	04.04.2023	15:18:45,463	0,047519	0,048129	0,000521	0,719836	0,715341	0,017120	0,860985	0,847261	0,008689	480,444334	486,881317	4,627288	0,261598	0,273681	0,008772	190,637238	190,637222	0,000016	0,985638	0,985745	0,000105
N/A	04.04.2023	15:18:47,446	0,046946	0,047961	0,000552	0,680456	0,710527	0,018189	0,839950	0,846292	0,008811	478,352407	485,631317	4,744825	0,260886	0,271535	0,008457	190,637238	190,637222	0,000016	0,985798	0,985745	0,000105
N/A	04.04.2023	15:18:49,424	0,047162	0,047833	0,000545	0,697208	0,711619	0,016798	0,842721	0,846634	0,008563	475,304144	484,172821	5,020807	0,258715	0,269688	0,008649	190,637238	190,637222	0,000016	0,985798	0,985745	0,000105
N/A	04.04.2023	15:18:51,367	0,046965	0,047698	0,000542	0,696477	0,710389	0,017360	0,847396	0,846180	0,008346	474,138668	482,719360	5,202802	0,260215	0,268153	0,008551	190,535492	190,628738	0,029371	0,985477	0,985718	0,000128
N/A	04.04.2023	15:18:53,350	0,046407	0,047511	0,000569	0,671254	0,707433	0,020732	0,849889	0,847660	0,007111	473,903405	481,412598	5,290302	0,266643	0,267376	0,008192	190,586365	190,624512	0,031622	0,985798	0,985718	0,000128
N/A	04.04.2023	15:18:55,334	0,046578	0,047396	0,000609	0,705358	0,708221	0,020432	0,846309	0,847493	0,007117	470,361246	479,924438	5,697581	0,256023	0,265364	0,007716	190,586365	190,620285	0,033135	0,985638	0,985704	0,000127
N/A	04.04.2023	15:18:57,507	0,046660	0,047237	0,000518	0,694880	0,707192	0,020794	0,857597	0,848902	0,007319	469,994092	478,323456	5,549717	0,246207	0,262964	0,008842	190,637238	190,620285	0,033135	0,985477	0,985704	0,000127
N/A	04.04.2023	15:18:59,294	0,046382	0,047116	0,000534	0,659001	0,699894	0,021081	0,861061	0,849760	0,008117	467,432928	476,686310	5,629345	0,243343	0,260674	0,010091	190,586365	190,616043	0,034011	0,985638	0,985691	0,000125
N/A	04.04.2023	15:19:01,415	0,046456	0,047006	0,000523	0,669952	0,695374	0,021213	0,848681	0,849908	0,008076	466,660609	475,194122	5,722983	0,240357	0,257467	0,009907	190,637238	190,616043	0,034011	0,985798	0,985691	0,000125
N/A	04.04.2023	15:19:03,604	0,046015	0,046859	0,000533	0,670792	0,692254	0,021892	0,837699	0,849895	0,008099	464,552412	473,682007	5,952675	0,245317	0,256587	0,010512	190,637238	190,616043	0,034011	0,985798	0,985704	0,000127
N/A	04.04.2023	15:19:05,278	0,045782	0,046717	0,000576	0,642785	0,685845	0,024259	0,850205	0,850145	0,008054	462,679106	472,088837	6,138737	0,251800	0,254780	0,009113	190,637238	190,616043	0,034011	0,985798	0,985704	0,000127
N/A	04.04.2023	15:19:07,366	0,045841	0,046559	0,000530	0,670539	0,681545	0,021676	0,848021	0,849209	0,007536	460,829134	470,387695	6,199640	0,247084	0,253182	0,008583	190,637238	190,616028	0,034011	0,985798	0,985704	0,000127
N/A	04.04.2023	15:19:09,243	0,046004	0,046433	0,000456	0,701475	0,680015	0,019238	0,848584	0,848176	0,006561	461,102284	468,775879	5,851943	0,240497	0,251424	0,008860	190,637238	190,616028	0,034011	0,985798	0,985718	0,000128
N/A	04.04.2023	15:19:11,371	0,045204	0,046288	0,000546	0,662816	0,678545	0,019865	0,849924	0,849007	0,006035	459,848143	467,233856	5,528091	0,239206	0,249617	0,008964	190,637238	190,616028	0,034011	0,985798	0,985718	0,000128
N/A	04.04.2023	15:19:13,167	0,045403	0,046141	0,000526	0,667664	0,676083	0,019160	0,845068	0,849203	0,005848	458,577911	465,840057	5,415797	0,235042	0,247644	0,009376	190,637238	190,616028	0,034011	0,985638	0,985704	0,000127
N/A	04.04.2023	15:19:15,339	0,044991	0,045977	0,000553	0,679220	0,674645	0,018109	0,853394	0,849703	0,005935	456,176400	464,343170	5,395870	0,237151	0,245722	0,008917	190,637238	190,624512	0,023008	0,985477	0,985704	0,000127
N/A	04.04.2023	15:19:17,318	0,045254	0,045881	0,000571	0,680585	0,675422	0,018150	0,851868	0,849868	0,005968	456,216104	462,869232	4,943770	0,227201	0,242436	0,007690	190,637238	190,628738	0,019802	0,985798	0,985704	0,000127
N/A	04.04.2023	15:19:19,113	0,045039	0,045753	0,000573	0,703505	0,675268	0,017878	0,858524	0,850886	0,006336	454,298680	461,530670	4,905211	0,244454	0,241472	0,006458	190,637238	190,632980	0,014686	0,985638	0,985704	0,000127
N/A	04.04.2023	15:19:21,249	0,044697	0,045589	0,000571	0,644148	0,671040	0,018794	0,850308	0,850278	0,005974	453,928591	460,191895	4,565934	0,238240	0,240808	0,006335	190,637238	190,632980	0,014686	0,985477	0,985704	0,000127
N/A	04.04.2023	15:19:23,251	0,044807	0,045458	0,000553	0,634842	0,669027	0,021324	0,858981	0,850105	0,005654	451,538325	458,867340	4,579823	0,230797	0,239762	0,006890	190,637238	190,637222	0,000016	0,985798	0,985718	0,000128
N/A	04.04.2023	15:19:25,098	0,044617	0,045305	0,000504	0,666246	0,668718	0,021337	0,835206	0,848982	0,007112	451,859357	457,633881	4,272981	0,232483	0,239106	0,007196	190,637238	190,637222	0,000016	0,985798	0,985718	0,000128
N/A	04.04.2023	15:19:27,209	0,044483	0,045177	0,000501	0,693870	0,670641	0,022546	0,845587	0,849639	0,006292	448,934572	456,332367	4,351880	0,234202	0,238180	0,007037	190,637238	190,637222	0,000016	0,985638	0,985704	0,000127
N/A	04.04.2023	15:19:29,015	0,044712	0,045088	0,000479	0,675392	0,673358	0,020780	0,843156	0,849052	0,006558	450,685171	455,332886	4,133560	0,228643	0,236250	0,006072	190,637238	190,637222	0,000016	0,985798	0,985704	0,000127
N/A	04.04.2023	15:19:31,003	0,044629	0,044987	0,000431	0,671831	0,673466	0,020767	0,858995	0,849966	0,007140	449,225139	454,365845	4,087948	0,222414	0,234194	0,006244	190,637238	190,637222	0,000016	0,985638	0,985691	0,000125
N/A	04.04.2023	15:19:33,168	0,044472	0,044859	0,000312	0,648938	0,669088	0,019843	0,836059	0,848922	0,008198	449,360257	453,387421	3,717428	0,235311	0,233762	0,005940	190,637238	190,637222	0,000016	0,985638	0,985678	0,000121
N/A	04.04.2023	15:19:34,962	0,043929	0,044753	0,000391	0,649587	0,667986	0,020577	0,838786	0,847994	0,008690	447,853369	452,387848	3,423268	0,228470	0,232867	0,005854	190,637238	190,637222	0,000016	0,985638	0,985664	0,000115
N/A	04.04.2023	15:19:36,948	0,044136	0,044647	0,000370	0,650960	0,666594	0,021157	0,859016	0,849157	0,009182	446,858421	451,411224	3,158219	0,222780	0,231846	0,006477	190,637238	190,637222	0,000016	0,985477	0,985651	0,000127
N/A	04.04.2023	15:19:38,923	0,044101	0,044573	0,000384	0,621861	0,661814	0,024292	0,842697	0,848265	0,009252	443,938312	450,391388	3,442696	0,227107	0,231009	0,006377	190,637238	190,637222	0,000016	0,985798	0,985678	0,000121
N/A	04.04.2023	15:19:41,042	0,043757	0,044448	0,000386	0,648503	0,659140	0,023799	0,842115	0,847452	0,009335	444,184600	449,388763	3,342657	0,223848	0,230729	0,006628	190,637238	190,637222	0,000016	0,985638	0,985664	0,000115
