Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	04.04.2023	22:44:29,348	0,215001	0,216774	0,003086	3,763293	4,294693	0,309093	0,845141	0,846089	0,007851	2270,934510	2291,998291	31,522005	3,148337	3,633034	0,292218	190,688110	190,692337	0,040340	0,984513	0,984633	0,000155
N/A	04.04.2023	22:44:31,434	0,212057	0,216968	0,002645	3,701331	4,209212	0,320276	0,849970	0,846080	0,007846	2243,344038	2293,919678	27,153811	3,046108	3,548807	0,304370	190,688110	190,692337	0,040340	0,984674	0,984633	0,000155
N/A	04.04.2023	22:44:33,459	0,208222	0,216585	0,003496	3,561357	4,117728	0,336449	0,843542	0,844729	0,006570	2207,120251	2290,278320	35,198063	2,938219	3,462827	0,319911	190,738983	190,696594	0,042471	0,984513	0,984633	0,000155
N/A	04.04.2023	22:44:35,257	0,204783	0,215722	0,004887	3,486130	4,028209	0,350585	0,858451	0,845398	0,007540	2167,103209	2281,163818	50,102295	2,829531	3,374992	0,338077	190,738983	190,700821	0,044057	0,984834	0,984660	0,000160
N/A	04.04.2023	22:44:37,731	0,201631	0,214452	0,006329	3,320591	3,928663	0,368868	0,858606	0,846477	0,008452	2130,805709	2267,205811	65,774010	2,751748	3,282819	0,345174	190,738983	190,700821	0,044057	0,984513	0,984634	0,000155
N/A	04.04.2023	22:44:39,711	0,197247	0,212659	0,007859	3,211628	3,826083	0,383816	0,861114	0,848068	0,009292	2090,676576	2249,012939	81,482620	2,624508	3,185023	0,352101	190,688110	190,705078	0,039604	0,984834	0,984634	0,000155
N/A	04.04.2023	22:44:41,508	0,193236	0,210535	0,009370	3,151605	3,724429	0,387762	0,865955	0,849568	0,010629	2037,914060	2225,643799	98,274208	2,540652	3,087890	0,355994	190,738983	190,713562	0,034298	0,984674	0,984660	0,000127
N/A	04.04.2023	22:44:43,292	0,186601	0,207802	0,011161	3,054126	3,619934	0,385132	0,848877	0,849646	0,010619	1974,119268	2196,640381	116,810471	2,414141	2,989507	0,366178	190,789856	190,717789	0,040340	0,984674	0,984674	0,000119
N/A	04.04.2023	22:44:45,198	0,181636	0,204638	0,012777	3,005261	3,519157	0,373429	0,851333	0,851395	0,008708	1925,953044	2164,154541	133,656418	2,297721	2,887314	0,374465	190,738983	190,717789	0,040340	0,984674	0,984674	0,000119
N/A	04.04.2023	22:44:47,263	0,177639	0,201152	0,014009	2,875853	3,417960	0,369124	0,839112	0,850220	0,009367	1879,426202	2127,759033	147,268890	2,209426	2,786026	0,380181	190,738983	190,717789	0,040340	0,984513	0,984660	0,000127
N/A	04.04.2023	22:44:49,314	0,172023	0,197264	0,015131	2,779555	3,316976	0,363715	0,840546	0,850722	0,008578	1825,441868	2087,417725	158,800232	2,126041	2,681728	0,374769	190,840744	190,734756	0,045806	0,984834	0,984674	0,000137
N/A	04.04.2023	22:44:51,294	0,167110	0,193099	0,016030	2,671135	3,215156	0,358797	0,840653	0,850275	0,008976	1765,700270	2043,211548	168,917618	2,057308	2,581979	0,367749	190,789856	190,743240	0,045806	0,984674	0,984660	0,000127
N/A	04.04.2023	22:44:53,094	0,161294	0,188623	0,016836	2,632136	3,120892	0,350185	0,833241	0,849283	0,010173	1702,595275	1995,849976	178,658920	1,959804	2,482934	0,361343	190,688110	190,743240	0,045806	0,984674	0,984674	0,000119
N/A	04.04.2023	22:44:55,070	0,156996	0,184035	0,017364	2,544188	3,024464	0,334802	0,840726	0,848513	0,010462	1654,584823	1946,786743	185,234818	1,875189	2,385357	0,353449	190,688110	190,743210	0,045806	0,984674	0,984674	0,000119
N/A	04.04.2023	22:44:57,054	0,150965	0,179263	0,017970	2,454395	2,932217	0,325803	0,839922	0,848212	0,010668	1587,180757	1895,125122	192,341324	1,802161	2,290686	0,343921	190,637238	190,734741	0,055130	0,984513	0,984674	0,000119
N/A	04.04.2023	22:44:59,186	0,146423	0,174400	0,018329	2,367656	2,839010	0,312656	0,846728	0,847235	0,010171	1532,310549	1842,225586	197,950653	1,725571	2,198689	0,334193	190,637238	190,726257	0,061835	0,984674	0,984660	0,000107
N/A	04.04.2023	22:45:01,200	0,142738	0,169492	0,018259	2,268565	2,751342	0,312839	0,854981	0,846932	0,009851	1477,292673	1787,766235	201,209259	1,633266	2,105482	0,321660	190,688110	190,722000	0,062623	0,984513	0,984660	0,000107
N/A	04.04.2023	22:45:03,349	0,137770	0,164536	0,018112	2,156273	2,663396	0,319940	0,849738	0,845984	0,008859	1420,880371	1731,950073	202,440079	1,586705	2,018999	0,308678	190,688110	190,722000	0,062623	0,984674	0,984647	0,000093
N/A	04.04.2023	22:45:05,321	0,132266	0,159455	0,017879	2,159354	2,580708	0,310372	0,841685	0,843962	0,006281	1368,033774	1676,126587	202,760010	1,524976	1,934359	0,291403	190,789856	190,726257	0,065529	0,984513	0,984633	0,000100
N/A	04.04.2023	22:45:06,959	0,128701	0,154630	0,017699	2,105514	2,501657	0,299444	0,837430	0,843008	0,006336	1324,449651	1621,987427	202,693741	1,450225	1,854033	0,279747	190,738983	190,722031	0,062623	0,984513	0,984620	0,000105
N/A	04.04.2023	22:45:09,436	0,123951	0,149823	0,017531	1,982526	2,416429	0,288421	0,829526	0,841191	0,006838	1266,994766	1567,074219	202,118683	1,407136	1,779818	0,269276	190,671158	190,716370	0,063999	0,984727	0,984625	0,000108
N/A	04.04.2023	22:45:11,075	0,120420	0,145055	0,017052	1,942272	2,338631	0,278988	0,838146	0,841110	0,006870	1222,023937	1512,290649	198,826736	1,360577	1,709080	0,257392	190,738983	190,716370	0,063999	0,984513	0,984625	0,000108
N/A	04.04.2023	22:45:12,903	0,116557	0,140433	0,016589	1,881311	2,263777	0,270297	0,855349	0,842344	0,007997	1177,165191	1458,267944	194,018829	1,294586	1,639792	0,246631	190,688110	190,703659	0,050851	0,984674	0,984611	0,000088
N/A	04.04.2023	22:45:14,889	0,112897	0,135915	0,016036	1,783920	2,189842	0,270083	0,841024	0,842375	0,007990	1167,423650	1408,411255	184,470703	1,250336	1,572544	0,232024	190,637238	190,690918	0,046205	0,984674	0,984611	0,000088
N/A	04.04.2023	22:45:17,061	0,109354	0,131587	0,015566	1,738621	2,115383	0,260042	0,836179	0,842619	0,007725	1127,946168	1360,523926	175,530853	1,190777	1,508459	0,221294	190,738983	190,695190	0,048212	0,984352	0,984584	0,000113
N/A	04.04.2023	22:45:18,898	0,105725	0,127314	0,014983	1,713351	2,046146	0,245703	0,847458	0,843181	0,007819	1093,249207	1313,745972	164,490295	1,168960	1,449607	0,208432	190,637238	190,690933	0,051044	0,984674	0,984584	0,000113
N/A	04.04.2023	22:45:20,983	0,102298	0,123258	0,014580	1,660306	1,979972	0,232326	0,851658	0,844159	0,008104	1058,574603	1269,695435	155,121078	1,134994	1,394009	0,194347	190,688110	190,695190	0,048212	0,984674	0,984598	0,000113
N/A	04.04.2023	22:45:23,171	0,099363	0,119337	0,014104	1,607871	1,916657	0,220285	0,838319	0,843458	0,008224	1020,716877	1227,062622	146,442947	1,111836	1,342865	0,179336	190,738983	190,703659	0,045992	0,984674	0,984598	0,000113
N/A	04.04.2023	22:45:25,148	0,096557	0,115488	0,013422	1,601003	1,861026	0,207242	0,852245	0,843230	0,007907	988,265318	1186,310181	138,295135	1,044785	1,293824	0,173057	190,738983	190,707886	0,046767	0,984674	0,984611	0,000111
N/A	04.04.2023	22:45:26,784	0,093582	0,111806	0,012801	1,527590	1,808636	0,205275	0,861648	0,844222	0,009404	951,565527	1147,200684	132,152893	1,012792	1,245998	0,163815	190,738983	190,712143	0,047115	0,984834	0,984625	0,000128
N/A	04.04.2023	22:45:28,762	0,090807	0,108351	0,012364	1,466149	1,750869	0,194881	0,854857	0,845320	0,009840	922,963690	1110,111572	126,891495	0,976441	1,200287	0,155197	190,688110	190,703659	0,040555	0,984674	0,984638	0,000124
N/A	04.04.2023	22:45:30,743	0,088615	0,105010	0,011767	1,479827	1,698729	0,173947	0,850511	0,846410	0,009608	898,245753	1074,594604	120,952576	0,959352	1,159381	0,147848	190,688110	190,699417	0,039162	0,984513	0,984638	0,000124
N/A	04.04.2023	22:45:32,828	0,086132	0,101859	0,011287	1,443482	1,653809	0,163271	0,855229	0,848552	0,008274	873,810193	1041,829224	117,294685	0,931761	1,119766	0,138841	190,738983	190,705078	0,039604	0,984674	0,984633	0,000121
N/A	04.04.2023	22:45:34,896	0,083109	0,098750	0,010840	1,368253	1,605974	0,154950	0,864559	0,850753	0,008754	849,978178	1010,825439	114,471245	0,907799	1,082035	0,128594	190,688110	190,700851	0,038347	0,984674	0,984647	0,000115
N/A	04.04.2023	22:45:36,688	0,082233	0,095889	0,010225	1,425048	1,567952	0,136074	0,840439	0,849511	0,009094	823,834514	981,381287	113,230820	0,881797	1,047636	0,121587	190,688110	190,700851	0,038347	0,984513	0,984633	0,000121
N/A	04.04.2023	22:45:38,807	0,079775	0,093129	0,009672	1,348079	1,531632	0,131270	0,850238	0,850278	0,008692	803,727258	951,073181	107,432663	0,851380	1,014390	0,115516	190,738983	190,709335	0,034011	0,984513	0,984620	0,000125
N/A	04.04.2023	22:45:40,694	0,077927	0,090510	0,009118	1,280041	1,493417	0,132280	0,853049	0,851684	0,007485	777,276546	921,850647	102,528610	0,825952	0,983987	0,112851	190,688110	190,705078	0,033135	0,984674	0,984647	0,000093
N/A	04.04.2023	22:45:42,666	0,075891	0,088024	0,008647	1,263757	1,455950	0,127923	0,842603	0,851280	0,007856	755,107038	893,672180	97,482338	0,808746	0,953970	0,106928	190,637238	190,705078	0,033135	0,984834	0,984660	0,000107
N/A	04.04.2023	22:45:44,654	0,073620	0,085634	0,008300	1,212372	1,418623	0,128224	0,856744	0,851703	0,008014	755,962773	868,454529	89,782944	0,797212	0,925821	0,099117	190,637238	190,700821	0,038347	0,984513	0,984647	0,000115
N/A	04.04.2023	22:45:46,761	0,072568	0,083401	0,007864	1,197858	1,384455	0,127838	0,869408	0,854294	0,008313	739,538003	845,022888	82,856880	0,778526	0,898045	0,088370	190,688110	190,696579	0,036513	0,984674	0,984647	0,000115
N/A	04.04.2023	22:45:48,577	0,070253	0,081209	0,007522	1,207402	1,351655	0,117285	0,855326	0,854551	0,008292	722,087271	822,841309	76,401123	0,764131	0,874657	0,082977	190,840744	190,705078	0,054594	0,984834	0,984660	0,000127
N/A	04.04.2023	22:45:50,730	0,069170	0,079175	0,007164	1,222492	1,326230	0,108413	0,837168	0,852511	0,009333	707,060301	802,465881	71,390022	0,750346	0,852787	0,077677	190,637238	190,696594	0,056708	0,984674	0,984647	0,000115
N/A	04.04.2023	22:45:52,730	0,067334	0,077219	0,006899	1,173033	1,301804	0,107034	0,858947	0,852852	0,009500	694,058574	783,390564	66,693245	0,737548	0,832879	0,073611	190,688110	190,696579	0,056708	0,984513	0,984634	0,000121
N/A	04.04.2023	22:45:54,527	0,065938	0,075329	0,006593	1,144271	1,273841	0,099891	0,850393	0,852842	0,009502	679,715856	765,179687	62,161808	0,715430	0,812552	0,069049	190,738983	190,700821	0,057906	0,984674	0,984647	0,000115
N/A	04.04.2023	22:45:56,509	0,064912	0,073561	0,006270	1,143379	1,248832	0,090703	0,861700	0,853381	0,009828	663,625977	747,664368	58,259705	0,695898	0,792897	0,065510	190,840744	190,709305	0,070156	0,984995	0,984674	0,000153
N/A	04.04.2023	22:45:58,526	0,063918	0,071962	0,006057	1,158423	1,231346	0,085674	0,852157	0,852348	0,009176	649,026071	730,918396	54,964771	0,688514	0,774623	0,060972	190,738983	190,713547	0,070296	0,984674	0,984674	0,000153
N/A	04.04.2023	22:46:00,617	0,062725	0,070336	0,005654	1,111757	1,205239	0,066975	0,860352	0,854007	0,008610	637,631588	715,401428	52,580757	0,673626	0,757276	0,057204	190,688110	190,713547	0,070296	0,984513	0,984674	0,000153
N/A	04.04.2023	22:46:02,485	0,061418	0,068806	0,005343	1,082690	1,183123	0,058843	0,845646	0,853624	0,008890	627,500625	700,715881	50,226055	0,650004	0,740494	0,056623	190,637238	190,705078	0,073032	0,984513	0,984674	0,000153
N/A	04.04.2023	22:46:04,430	0,060784	0,067378	0,004960	1,116920	1,169530	0,052967	0,846096	0,853045	0,009154	615,255482	687,214111	49,546673	0,652434	0,726034	0,054947	190,738983	190,709305	0,073434	0,984834	0,984687	0,000160
N/A	04.04.2023	22:46:06,599	0,059906	0,066046	0,004599	1,078327	1,154077	0,049940	0,852015	0,853829	0,008562	604,684269	674,678833	49,835865	0,635886	0,711629	0,053941	190,688110	190,713547	0,070296	0,984834	0,984687	0,000160
N/A	04.04.2023	22:46:08,398	0,058788	0,064810	0,004366	1,043935	1,140040	0,055434	0,861397	0,854217	0,008808	596,397204	661,381653	47,404388	0,640492	0,698569	0,050177	190,637238	190,713547	0,070296	0,984674	0,984700	0,000151
N/A	04.04.2023	22:46:10,375	0,057506	0,063554	0,004089	1,033571	1,126350	0,059959	0,851490	0,852724	0,007406	579,628389	648,055847	45,888428	0,634369	0,686556	0,046410	190,738983	190,717789	0,070156	0,984674	0,984700	0,000151
N/A	04.04.2023	22:46:12,356	0,056803	0,062434	0,003926	1,023673	1,111039	0,060832	0,848622	0,852165	0,007444	572,936988	635,626770	44,181068	0,621592	0,674678	0,042855	190,637238	190,700821	0,061836	0,984674	0,984687	0,000145
N/A	04.04.2023	22:46:14,526	0,055844	0,061323	0,003727	1,039140	1,095760	0,052788	0,847143	0,852997	0,006042	563,309938	623,647583	42,508392	0,597292	0,661924	0,041024	190,688110	190,705078	0,058746	0,984674	0,984687	0,000145
N/A	04.04.2023	22:46:16,362	0,055531	0,060339	0,003549	0,969773	1,078821	0,058084	0,839934	0,851412	0,006787	556,593648	612,192200	40,272263	0,600350	0,650491	0,036948	190,637238	190,700821	0,061836	0,984674	0,984700	0,000134
N/A	04.04.2023	22:46:18,341	0,054496	0,059386	0,003444	0,996278	1,066489	0,058633	0,846607	0,851097	0,006925	550,672440	601,438538	37,752724	0,582733	0,639432	0,035577	190,688110	190,696579	0,060716	0,984513	0,984687	0,000145
N/A	04.04.2023	22:46:20,328	0,054434	0,058513	0,003238	1,018559	1,056087	0,054692	0,840937	0,849366	0,006622	541,617857	591,271240	35,864254	0,577291	0,629549	0,034933	190,738983	190,688110	0,043384	0,984513	0,984647	0,000115
N/A	04.04.2023	22:46:22,431	0,053270	0,057625	0,003077	0,987950	1,041881	0,047339	0,864354	0,850383	0,007902	537,812246	582,003418	33,898537	0,580688	0,620563	0,032144	190,688110	190,683884	0,040340	0,984674	0,984647	0,000115
N/A	04.04.2023	22:46:24,559	0,052269	0,056754	0,002980	1,011966	1,033565	0,042462	0,851881	0,849677	0,007285	532,729016	573,261536	31,704088	0,561099	0,611186	0,031667	190,738983	190,688110	0,043384	0,984513	0,984647	0,000115
N/A	04.04.2023	22:46:26,232	0,051871	0,055959	0,002895	1,012029	1,027677	0,039850	0,848442	0,849910	0,007188	526,668458	564,858826	29,292278	0,559031	0,603605	0,032409	190,637238	190,688110	0,043384	0,984513	0,984647	0,000115
N/A	04.04.2023	22:46:28,208	0,051316	0,055170	0,002747	0,972660	1,015655	0,031329	0,859796	0,851052	0,007603	521,200455	557,020935	27,081442	0,544813	0,594636	0,032559	190,688110	190,683884	0,040340	0,984352	0,984607	0,000127
N/A	04.04.2023	22:46:30,190	0,051078	0,054434	0,002537	0,946677	1,004684	0,030425	0,849709	0,850859	0,007606	515,834505	549,616760	24,925552	0,538991	0,586562	0,033404	190,688110	190,683884	0,040340	0,984513	0,984580	0,000107
N/A	04.04.2023	22:46:32,177	0,050617	0,053753	0,002352	0,940614	0,996074	0,032832	0,858513	0,850619	0,007281	511,427643	542,536011	22,365683	0,540164	0,578201	0,031158	190,637238	190,683884	0,040340	0,984674	0,984580	0,000107
N/A	04.04.2023	22:46:34,194	0,049449	0,053081	0,002333	0,967039	0,990530	0,031515	0,861701	0,851470	0,007958	501,892579	536,057983	21,898369	0,529271	0,569443	0,028601	190,688110	190,679642	0,036513	0,984513	0,984567	0,000105
N/A	04.04.2023	22:46:36,175	0,049101	0,052440	0,002275	0,911836	0,981210	0,036899	0,848657	0,851473	0,007956	497,941981	529,808411	21,103647	0,526410	0,561511	0,025894	190,637238	190,679626	0,036513	0,984674	0,984567	0,000105
N/A	04.04.2023	22:46:38,261	0,048900	0,051861	0,002213	0,970663	0,975504	0,032110	0,862055	0,852715	0,008372	492,939231	523,944214	20,721781	0,526357	0,555600	0,025067	190,688110	190,679642	0,036513	0,984352	0,984540	0,000115
N/A	04.04.2023	22:46:40,098	0,048429	0,051269	0,002088	0,900366	0,969720	0,038792	0,873264	0,855493	0,009231	488,424156	518,263367	20,297205	0,519146	0,548833	0,022741	190,840744	190,696594	0,056708	0,984513	0,984526	0,000107
N/A	04.04.2023	22:46:42,080	0,047725	0,050705	0,002051	0,914706	0,962922	0,040810	0,858805	0,856509	0,008826	485,282307	512,814209	19,569977	0,504402	0,542305	0,023359	190,738983	190,700821	0,057906	0,984674	0,984540	0,000115
N/A	04.04.2023	22:46:44,250	0,047502	0,050127	0,001874	0,874616	0,950927	0,044000	0,856417	0,857799	0,007351	479,651541	507,650360	19,453793	0,506304	0,536390	0,022672	190,738983	190,700821	0,057906	0,984513	0,984540	0,000115
N/A	04.04.2023	22:46:46,451	0,046936	0,049599	0,001799	0,908090	0,944272	0,043930	0,852427	0,856806	0,007189	476,260877	502,521027	18,884325	0,499070	0,529588	0,020292	190,789856	190,709290	0,063091	0,984513	0,984526	0,000107
N/A	04.04.2023	22:46:48,116	0,046652	0,049131	0,001771	0,891847	0,934262	0,040667	0,856166	0,857163	0,007027	472,650125	497,514435	18,095102	0,492033	0,523833	0,020337	190,789856	190,713547	0,066863	0,984513	0,984526	0,000107
N/A	04.04.2023	22:46:50,010	0,045813	0,048626	0,001783	0,894222	0,924445	0,033832	0,863500	0,858417	0,006663	466,941064	492,537109	17,553192	0,480761	0,517310	0,020572	190,688110	190,717773	0,063091	0,984834	0,984553	0,000139
N/A	04.04.2023	22:46:51,989	0,046086	0,048191	0,001703	0,884586	0,917105	0,031921	0,865309	0,858877	0,006951	463,731890	487,748138	16,847458	0,478871	0,511815	0,021350	190,738983	190,722031	0,062623	0,984513	0,984567	0,000125
N/A	04.04.2023	22:46:54,011	0,045817	0,047752	0,001564	0,893235	0,912652	0,031138	0,871843	0,860721	0,007228	458,852180	482,999603	16,230602	0,474263	0,506421	0,022026	190,637238	190,717773	0,066716	0,984674	0,984580	0,000127
N/A	04.04.2023	22:46:56,302	0,045110	0,047293	0,001451	0,874617	0,907152	0,031576	0,844464	0,859551	0,008622	456,014993	478,381927	15,261050	0,474576	0,500955	0,021005	190,688110	190,722046	0,062623	0,984513	0,984567	0,000125
N/A	04.04.2023	22:46:58,277	0,044483	0,046879	0,001488	0,849564	0,897362	0,029461	0,848026	0,858411	0,009196	453,661447	474,362671	14,851976	0,459105	0,495108	0,022142	190,637238	190,717773	0,066716	0,984513	0,984567	0,000125
N/A	04.04.2023	22:46:59,913	0,044525	0,046498	0,001453	0,863174	0,893307	0,030614	0,842107	0,857865	0,009988	449,391563	470,316803	14,452223	0,470286	0,490431	0,020817	190,637238	190,717789	0,066716	0,984513	0,984553	0,000121
N/A	04.04.2023	22:47:02,068	0,044396	0,046123	0,001354	0,858657	0,883973	0,020182	0,844574	0,856408	0,010579	447,074320	466,494751	13,982691	0,452721	0,484295	0,020105	190,637238	190,713547	0,070293	0,984513	0,984567	0,000105
N/A	04.04.2023	22:47:03,877	0,043788	0,045736	0,001297	0,842003	0,879110	0,022743	0,835036	0,853223	0,010795	443,858749	462,780914	13,540013	0,447667	0,478338	0,019417	190,637238	190,696579	0,060712	0,984513	0,984567	0,000105
N/A	04.04.2023	22:47:05,859	0,043503	0,045384	0,001281	0,855057	0,874139	0,020681	0,849428	0,852441	0,010693	440,936392	459,085419	12,875775	0,459706	0,474614	0,018213	190,688110	190,692337	0,059241	0,984513	0,984553	0,000100
N/A	04.04.2023	22:47:07,845	0,042861	0,044998	0,001284	0,858590	0,872804	0,021159	0,849829	0,851892	0,010640	438,284662	455,638184	12,397748	0,438869	0,468994	0,017947	190,738983	190,692337	0,059241	0,984513	0,984553	0,000100
N/A	04.04.2023	22:47:09,862	0,043162	0,044683	0,001227	0,827623	0,866098	0,021703	0,840102	0,850865	0,011165	434,816292	452,184479	11,892951	0,446977	0,464653	0,016229	190,637238	190,679611	0,052392	0,984674	0,984567	0,000105
N/A	04.04.2023	22:47:11,844	0,042758	0,044359	0,001173	0,838007	0,861611	0,021460	0,846113	0,850028	0,011108	431,506891	448,755859	11,375895	0,434961	0,459897	0,015833	190,738983	190,675400	0,044057	0,984674	0,984580	0,000107
N/A	04.04.2023	22:47:14,098	0,042510	0,044083	0,001188	0,884870	0,860832	0,020307	0,846505	0,848611	0,010288	427,328971	445,454865	11,366502	0,434305	0,456026	0,015947	190,688110	190,675369	0,044057	0,984513	0,984553	0,000073
N/A	04.04.2023	22:47:15,956	0,041876	0,043732	0,001164	0,845347	0,857562	0,019267	0,842445	0,846706	0,008943	425,599645	442,277191	11,119917	0,419129	0,451047	0,017424	190,637238	190,666916	0,040340	0,984513	0,984553	0,000073
N/A	04.04.2023	22:47:17,749	0,042131	0,043425	0,001044	0,834658	0,852681	0,016650	0,861754	0,845865	0,006508	423,495613	439,330811	11,012475	0,423829	0,446844	0,017398	190,789856	190,679626	0,052392	0,984674	0,984553	0,000073
N/A	04.04.2023	22:47:20,254	0,041471	0,043122	0,001039	0,863215	0,851731	0,015575	0,839296	0,845435	0,006775	421,299780	436,437866	10,788662	0,415420	0,441915	0,017205	190,705078	190,681046	0,052868	0,984620	0,984562	0,000074
N/A	04.04.2023	22:47:22,031	0,041203	0,042849	0,001079	0,829698	0,850075	0,016831	0,845907	0,845258	0,006729	418,124286	433,476440	10,504725	0,410565	0,437870	0,018457	190,637238	190,681046	0,052868	0,984513	0,984562	0,000074
N/A	04.04.2023	22:47:23,695	0,041033	0,042558	0,001056	0,808060	0,845482	0,020128	0,845482	0,845539	0,006655	415,442479	430,647339	10,399862	0,408477	0,432719	0,017167	190,688110	190,685257	0,051044	0,984513	0,984562	0,000074
N/A	04.04.2023	22:47:25,679	0,041093	0,042282	0,000960	0,826520	0,842804	0,020353	0,869378	0,847606	0,009550	413,488232	427,848511	10,091924	0,403121	0,428586	0,017870	190,688110	190,689499	0,048752	0,984513	0,984562	0,000074
N/A	04.04.2023	22:47:28,025	0,040927	0,042044	0,000905	0,848630	0,843356	0,020419	0,855690	0,849328	0,008919	411,256913	425,131683	9,773320	0,406839	0,425183	0,017794	190,738983	190,697998	0,047667	0,984834	0,984589	0,000106
N/A	04.04.2023	22:47:29,668	0,040555	0,041798	0,000873	0,819108	0,840361	0,021169	0,864821	0,850610	0,009979	409,442498	422,507172	9,363378	0,400934	0,420286	0,015348	190,637238	190,693771	0,050787	0,984674	0,984602	0,000105
N/A	04.04.2023	22:47:31,967	0,040414	0,041594	0,000888	0,812272	0,836501	0,021758	0,859386	0,851407	0,010287	407,080709	419,906830	8,905095	0,380307	0,415405	0,017985	190,637238	190,685287	0,051044	0,984674	0,984616	0,000103
N/A	04.04.2023	22:47:33,610	0,040488	0,041372	0,000789	0,801940	0,834360	0,023871	0,852523	0,852442	0,009652	404,902457	417,414032	8,531115	0,391174	0,410755	0,016206	190,840744	190,702255	0,065414	0,984513	0,984602	0,000105
N/A	04.04.2023	22:47:35,582	0,040397	0,041175	0,000701	0,820045	0,832864	0,024183	0,860732	0,853660	0,009703	404,950192	415,200958	7,968954	0,396923	0,407585	0,014691	190,688110	190,697998	0,064458	0,984674	0,984602	0,000105
N/A	04.04.2023	22:47:37,754	0,040034	0,040968	0,000633	0,772446	0,823495	0,023980	0,847538	0,853746	0,009638	402,916426	413,166626	7,703036	0,385606	0,403527	0,013299	190,688110	190,697998	0,064458	0,984513	0,984602	0,000105
N/A	04.04.2023	22:47:39,553	0,039990	0,040811	0,000622	0,757617	0,816184	0,029459	0,846510	0,854085	0,009269	401,069662	411,122467	7,350427	0,384807	0,400667	0,013329	190,688110	190,702225	0,061712	0,984834	0,984629	0,000120
N/A	04.04.2023	22:47:41,526	0,039782	0,040616	0,000532	0,767255	0,810567	0,031938	0,860405	0,853972	0,009175	398,824081	409,066528	7,017818	0,377114	0,396774	0,012759	190,637238	190,689514	0,057605	0,984834	0,984642	0,000134
N/A	04.04.2023	22:47:43,513	0,039325	0,040437	0,000577	0,783484	0,803923	0,028046	0,861456	0,855819	0,008123	398,409413	407,158936	6,480760	0,389512	0,394615	0,011441	190,688110	190,688110	0,057396	0,984674	0,984647	0,000134
N/A	04.04.2023	22:47:45,647	0,038726	0,040230	0,000706	0,817081	0,802872	0,027216	0,849667	0,856132	0,007771	394,260604	405,170319	6,471441	0,369583	0,391200	0,012329	190,637238	190,688110	0,057396	0,984513	0,984647	0,000134
N/A	04.04.2023	22:47:47,511	0,038766	0,040041	0,000772	0,764395	0,799233	0,029299	0,838370	0,855540	0,008853	392,327400	403,244049	6,575246	0,373342	0,388272	0,012021	190,637238	190,683884	0,059245	0,984513	0,984647	0,000134
N/A	04.04.2023	22:47:49,491	0,038776	0,039848	0,000775	0,798922	0,796933	0,028017	0,868031	0,855427	0,008668	391,671914	401,426025	6,500918	0,372890	0,385753	0,011792	190,637238	190,679626	0,060716	0,984513	0,984647	0,000134
N/A	04.04.2023	22:47:51,433	0,038486	0,039645	0,000786	0,740614	0,787932	0,027239	0,861624	0,855922	0,008851	390,680074	399,711273	6,384825	0,374139	0,383028	0,010138	190,637238	190,671143	0,058747	0,984513	0,984620	0,000125
N/A	04.04.2023	22:47:53,416	0,038566	0,039479	0,000787	0,749579	0,782138	0,027399	0,867130	0,856114	0,009085	389,345179	398,036499	6,234266	0,356030	0,379286	0,011164	190,688110	190,675369	0,057906	0,984674	0,984620	0,000125
N/A	04.04.2023	22:47:55,407	0,038173	0,039292	0,000810	0,786952	0,780027	0,025795	0,848560	0,855212	0,009266	387,207024	396,380371	6,252949	0,363061	0,377849	0,012092	190,738983	190,683853	0,059245	0,984513	0,984607	0,000127
N/A	04.04.2023	22:47:57,707	0,037989	0,039084	0,000796	0,743905	0,775191	0,026736	0,862235	0,856021	0,009432	383,708713	394,614227	6,609956	0,355522	0,374878	0,012875	190,637238	190,666885	0,034011	0,984674	0,984620	0,000125
N/A	04.04.2023	22:47:59,371	0,038129	0,038895	0,000722	0,759325	0,770131	0,022954	0,870914	0,856870	0,010312	383,573714	392,832855	6,449721	0,355942	0,371462	0,011893	190,688110	190,666916	0,034011	0,984674	0,984620	0,000125
N/A	04.04.2023	22:48:01,346	0,037723	0,038703	0,000698	0,753180	0,768526	0,023446	0,864255	0,858263	0,010062	380,638795	390,976410	6,489480	0,361417	0,369447	0,011314	190,637238	190,662659	0,034298	0,984513	0,984620	0,000125
N/A	04.04.2023	22:48:03,511	0,037674	0,038510	0,000627	0,741736	0,767202	0,024540	0,854907	0,858963	0,009444	379,642634	389,190796	6,407142	0,358457	0,367251	0,010596	190,637238	190,658432	0,034011	0,984674	0,984607	0,000107
